Compound,G_sol,DeltaG_sol,volume,sol_dip,O_charges,C_charges,Most_neg,Most_pos,Het_charges,MW,SASA,LogS,Lsolu_Hsolv,Lsolv_Hsolu
OFDYMSKSGFSLLM-UHFFFAOYSA-N,-28723.1102,-30.7276,325.812,3.4849900000000003,-1.43951,1.06914,-0.37105,0.67697,-1.7410400000000001,322.2433,477.05578610000003,-5.47,10.47,15.562999999999999
OGBQILNBLMPPDP-UHFFFAOYSA-N,-28365.1962,-40.0089,308.76099999999997,1.40906,-0.13566,0.2087,-0.13566,0.12646,-0.51253,340.4201,461.77529910000004,-9.159894,10.833,14.997
OGDVEMNWJVYAJL-UHFFFAOYSA-N,-27991.0902,69.0652,362.07,3.39485,-0.9202600000000001,0.5112399999999999,-0.38364000000000004,0.20976999999999998,-1.3039,313.3956,535.4877319,-0.82,12.267000000000001,14.062999999999999
OGHNVEJMJSYVRP-UHFFFAOYSA-N,-34565.0793,-58.6426,484.528,3.5609,-1.23167,0.24395999999999998,-0.36785,0.2303,-1.82635,406.4804,714.3943481000001,-4.2557,11.929,13.794
OGJPXUAPXNRGGI-UHFFFAOYSA-N,-29194.6996,359.6373,355.686,7.514539999999999,-1.1961899999999999,1.26452,-0.47961000000000004,0.46998,-2.3176099999999997,319.3349,523.4669188999999,-2.81581,11.364,14.479000000000001
OISVCGZHLKNMSJ-UHFFFAOYSA-N,-19786.7549,466.417,144.769,2.45316,0.0,-0.00218,-0.28726999999999997,0.07937000000000001,-0.28726999999999997,107.1548,301.61968989999997,0.45,12.136,15.09
OJPDDQSCZGTACX-UHFFFAOYSA-N,-23534.3858,-121.0932,226.218,5.06189,-0.75839,0.35686,-0.41512,0.20595,-1.17351,181.234,383.6253357,-0.73,12.687000000000001,13.657
OJXOXNIZNJIMLU-UHFFFAOYSA-N,-26887.0602,846.8205,288.791,3.19792,-2.26005,-0.64783,-0.78093,1.94492,-0.60974,283.3164,469.9644165,-2.861,10.412,15.091
OKKJLVBELUTLKV-UHFFFAOYSA-N,-14188.6487,-8.2821,47.5521,1.7794599999999998,-0.40476999999999996,0.20731,-0.40476999999999996,0.21419000000000002,-0.40476999999999996,32.042,163.7472229,1.57,16.154,16.895
OKQHSIGMOWQUIK-UHFFFAOYSA-N,-24924.6786,327.8988,234.41099999999997,6.1893199999999995,-0.7602,1.43855,-0.40843,0.36377,-2.46728,209.2072,419.1392212,-1.078,11.812000000000001,14.379000000000001
OKXVARYIKDXAEO-UHFFFAOYSA-N,-19973.3768,2.8463,172.037,1.85102,-0.36955,0.13619,-0.36955,0.20515999999999998,-0.36955,116.2028,307.7576294,-0.72,15.355,16.502
ONKUXPIBXRRIDU-UHFFFAOYSA-N,-30020.3092,-15.8742,346.348,0.00862177,-1.51878,1.01011,-0.43673999999999996,0.38023,-1.51878,258.357,588.9633789,-3.509,13.12,16.914
ONUFESLQCSAYKA-UHFFFAOYSA-N,-30072.7659,584.7653,344.625,1.36133,-1.26165,1.7779900000000002,-0.48302,0.53906,-2.53178,330.17,549.4558105000001,-4.38,11.547,15.349
ONXPZLFXDMAPRO-UHFFFAOYSA-N,-35105.8454,-782.2942,420.856,0.00288135,0.0,0.41518,-0.04367,0.051789999999999996,-0.41517,498.662,538.4028931,-11.69897,10.659,15.93
OPNPQXLQERQBBV-UHFFFAOYSA-N,-24370.6285,1057.0766,225.043,7.2019,-0.86198,0.85706,-0.49144,0.50243,-1.72105,237.0959,383.9838562,-2.68,11.562000000000001,16.294
OQANPHBRHBJGNZ-BKUYFWCQSA-N,-32987.0409,-400.9839,412.625,5.8221099999999995,-2.71635,0.18846,-0.78792,1.9115799999999998,-1.8927599999999998,398.3924,639.9875488,-6.1367,10.300999999999998,14.222999999999999
OQEBBZSWEGYTPG-UHFFFAOYSA-N,-19500.6628,8.2743,130.119,1.64202,-0.76256,0.47818,-0.446,0.38474,-1.1132600000000001,103.1206,277.8470154,1.08,13.13,15.812000000000001
OQZCSNDVOWYALR-UHFFFAOYSA-N,-28047.6038,-101.7301,309.616,8.60469,-0.39452,1.09673,-0.39452,0.6622899999999999,-1.8469400000000002,312.1183,475.7996216,-4.05,11.622,14.767000000000001
ORNBQBCIOKFOEO-UHFFFAOYSA-N,-29489.6498,-55.2188,406.417,1.86339,-0.7438899999999999,-0.00689,-0.384,0.25922,-0.7438899999999999,316.4826,538.7544556,-4.65,12.799000000000001,15.322000000000001
OSSQSXOTMIGBCF-UHFFFAOYSA-N,-22431.7798,-57.7534,198.15099999999998,0.055452999999999995,0.0,-0.29146,-0.19802999999999998,0.16647,0.0,124.2254,389.15930180000004,-4.24,14.065,16.275
OTKXWJHPGBRXCR-UHFFFAOYSA-N,-28871.3908,162.8083,291.309,7.053789999999999,-1.99173,0.57449,-0.60236,1.0711899999999999,-1.06228,297.6496,466.96444699999995,-4.31,9.776,15.140999999999998
OTLNPYWUJOZPPA-UHFFFAOYSA-N,-22823.6291,293.6778,175.041,5.13702,-1.51807,0.34408,-0.43815,0.52153,-0.99654,167.1208,326.3497314,-2.7510000000000003,10.58,15.649000000000001
OTQFXRBLGNEOGH-UHFFFAOYSA-N,-27782.2114,-161.1584,299.728,0.00496652,-0.3886,0.31701,-0.19433,0.10387,-0.7306699999999999,321.9744,458.9794006,-9.0,11.133,14.449000000000002
OTVAEFIXJLOWRX-UHFFFAOYSA-N,-31879.6564,-37.2796,373.945,9.24553,-2.79707,0.27139,-0.8176899999999999,1.6826900000000002,-1.78275,356.2202,554.6566162,-2.15,10.710999999999999,15.463
OUDSBRTVNLOZBN-UHFFFAOYSA-N,-28876.3371,112.4197,355.476,7.8230699999999995,-2.03585,0.23169,-0.7735,1.9089900000000002,-1.2727899999999999,311.3982,560.3925781,-3.68,10.378,15.399000000000001
OWWVHQUOYSPNNE-UHFFFAOYSA-N,-28705.2254,-170.5204,336.876,5.07182,-1.05186,0.87728,-0.45109,0.43705,-1.4257,265.3516,558.2868652000001,-2.71,11.71,14.797
OWZPCEFYPSAJFR-UHFFFAOYSA-N,-26395.3715,208.6744,266.401,6.56308,-1.80896,0.1771,-0.38347,0.5313399999999999,-0.74759,240.2152,430.6572876,-3.38,10.45,15.868
OXNIZHLAWKMVMX-UHFFFAOYSA-N,-25243.9626,65.8122,212.86599999999999,1.76315,-2.47936,0.3373,-0.37115,0.5341600000000001,-0.8784299999999999,229.1056,364.2069702,-2.83,10.15,16.558
OXQGTIUCKGYOAA-UHFFFAOYSA-N,-20566.9457,-7.0644,155.681,1.9817,-0.75457,0.35991,-0.4373,0.38886,-0.75457,116.1596,310.3088989,-0.81,13.168,16.89
OZWKMVRBQXNZKK-UHFFFAOYSA-N,-26224.8145,57.135,292.934,2.35946,-1.13172,0.25459,-0.42963999999999997,0.38988,-1.3086799999999998,255.2726,469.7142944,-3.259,11.637,14.599
PAMIQIKDUOTOBW-UHFFFAOYSA-N,-19094.2942,1.5866,144.275,1.27016,0.0,0.29928,-0.38838,0.14877,-0.38838,99.1754,284.8764954,0.23,15.067,15.469000000000001
PAYRUJLWNCNPSJ-UHFFFAOYSA-N,-18268.3749,4.7829,121.493,1.6880700000000002,0.0,-0.31979,-0.38848,0.19769,-0.38848,93.12799999999999,264.9863281,-0.41,12.561,13.853
PBAYDYUZOSNJGU-UHFFFAOYSA-N,-23857.1914,903.0764,184.847,5.19492,-1.95659,1.17759,-0.41284,0.44661999999999996,-1.95659,184.105,336.2214355,-1.099,11.064,15.485
PBBGSZCBWVPOOL-UHFFFAOYSA-N,-27515.6103,-30.3503,353.329,3.22058,-0.65962,-0.43601999999999996,-0.32983,0.22923000000000002,-0.65962,270.3706,521.5394897,-4.43,12.282,14.718
PBMFSQRYOILNGV-UHFFFAOYSA-N,-16964.4873,7.4304,97.9943,5.05956,0.0,-0.07622000000000001,-0.16783,0.11052999999999999,-0.33559,80.089,226.7317352,1.1,11.818,16.284000000000002
PDQAZBWRQCGBEV-UHFFFAOYSA-N,-18285.8828,-9.0927,119.551,9.39409,0.0,0.54359,-0.56943,0.28894000000000003,-1.23193,102.1538,257.8528137,-0.71,12.575999999999999,14.333
PDRGHUMCVRDZLQ-UHFFFAOYSA-N,-26372.6927,-5.577999999999999,317.002,3.1292299999999997,-0.6715,-0.19866,-0.34112,0.2909,-0.6715,266.339,473.1344603999999,-5.24,11.556,14.120999999999999
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-18908.5652,73.0631,113.09,5.36332,-1.14591,0.40218000000000004,-0.3866,0.21685,-1.14591,92.0944,253.83226009999998,1.12,15.200999999999999,16.781
PEQHIRFAKIASBK-UHFFFAOYSA-N,-28544.405,-17.1339,393.73,0.00339719,0.0,-1.3027799999999998,-0.07877,0.12127,0.0,320.433,571.0219116000001,-7.8,12.353,14.777999999999999
PFIADAMVCJPXSF-UHFFFAOYSA-N,-23651.9063,-69.8674,215.27900000000002,0.00496708,-0.5814600000000001,0.48628000000000005,-0.29079,0.19766,-0.76881,207.05599999999998,378.5614014,-4.41,11.539000000000001,14.565
PHEOVVDXTQVHAZ-UHFFFAOYSA-N,-34943.1573,-208.83599999999998,539.509,5.98549,-2.135,0.87661,-0.42753,0.39553,-2.135,444.5668,681.0559082000001,-4.58,11.693,15.549000000000001
PHTQWCKDNZKARW-UHFFFAOYSA-N,-19113.1857,5.148,132.719,1.7703200000000001,-0.39366999999999996,0.14557,-0.39366999999999996,0.21275,-0.39366999999999996,88.1492,284.5550537,-0.52,15.54,16.793
PJANXHGTPQOBST-VAWYXSNFSA-N,-23250.2674,109.3606,232.78799999999998,0.00332867,0.0,-0.79322,-0.06735,0.06785,0.0,180.2488,414.450531,-5.790116,11.642000000000001,13.98
PJGSXYOJTGTZAV-UHFFFAOYSA-N,-19439.7368,4.5776,148.642,3.11898,-0.36085,0.25476,-0.36085,0.26927,-0.36085,100.1602,288.87484739999996,-0.72,12.809000000000001,16.201
PKOFBDHYTMYVGJ-UHFFFAOYSA-N,-24330.7108,-41.32899999999999,226.275,10.422,-2.0501,0.032780000000000004,-0.79953,1.9045900000000002,-1.17445,214.2386,406.48983760000004,-1.61,10.712,15.115
PLAZTCDQAHEYBI-UHFFFAOYSA-N,-21052.2606,37.6022,158.138,6.50485,-0.76862,-0.12975,-0.38576,0.51968,-0.24894000000000002,137.1378,304.93038939999997,-2.31988,11.033,15.383
PNVJTZOFSHSLTO-UHFFFAOYSA-N,-28544.2707,184.4146,306.836,5.23003,-1.25339,0.26018,-0.62456,1.06504,-0.75438,278.3205,489.55801389999993,-4.57,10.137,14.647
POAOYUHQDCAZBD-UHFFFAOYSA-N,-21684.8972,127.1302,166.674,2.31426,-0.76425,0.45899999999999996,-0.38999,0.21395,-0.76425,118.1754,345.4157715,-0.42,15.251,16.593
POULHZVOKOAJMA-UHFFFAOYSA-N,-26336.6364,28.7731,289.122,2.0108900000000003,-0.76613,0.23781,-0.44746,0.38516999999999996,-0.76613,200.3204,516.1068726,-4.62,13.18,16.755
POZRVZJJTULAOH-UHFFFAOYSA-N,-29426.9619,36.3048,414.473,4.25859,-0.34289000000000003,-0.39788,-0.36357,0.23401,-0.52063,337.4608,546.5248412999999,-5.508497,11.742,14.819
PPQNQXQZIWHJRB-UHFFFAOYSA-N,-26500.3968,-40.4588,325.60400000000004,0.0430653,0.0,-0.7066399999999999,-0.07619,0.07455,0.0,268.3574,493.00271610000004,-7.939528999999999,11.181,13.623
PQSUYGKTWSAVDQ-ZVIOFETBSA-N,-30467.2791,-40.8474,416.79900000000004,7.54484,-1.78688,0.57394,-0.37871,0.30629,-1.78688,360.4492,542.6033325,-3.85,11.992,15.614
PRLMFHYBTOQSLN-UHFFFAOYSA-N,-25004.466,158.9855,262.764,3.08957,0.0,1.86775,-0.46316,0.40555,-2.01097,213.3,435.17816160000007,-2.68,12.105,15.134
PTFJIKYUEPWBMS-UHFFFAOYSA-N,-29489.2557,-68.4428,350.334,2.2504,-1.41676,0.9617100000000001,-0.39297,0.67502,-1.3878,333.2665,502.1311951,-6.12,10.184,15.604000000000001
PUFQVTATUTYEAL-UHFFFAOYSA-N,-31686.4771,224.7053,433.92,4.19706,-0.73301,1.02585,-0.45488,0.42435,-1.8277900000000002,343.468,690.2358397999999,-3.79357,11.075999999999999,14.479000000000001
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,-24763.7918,77.5351,266.584,5.0134300000000005,-0.5175,0.7694,-0.5175,0.50693,-1.30734,206.287,459.36120610000006,-3.5205800000000003,12.300999999999998,14.386
PUJDIJCNWFYVJX-UHFFFAOYSA-N,-21986.1343,5.0445,180.239,3.17093,-0.85862,0.38826,-0.52571,0.50644,-1.2168,151.1646,346.4043579,-0.35,12.237,15.079
PUXBGTOOZJQSKH-UHFFFAOYSA-N,-26733.4156,20.2557,293.976,5.45794,-0.75268,0.08641,-0.4366,0.38956999999999997,-1.10945,273.7183,480.27700810000005,-4.6983,11.693,13.98
PWATWSYOIIXYMA-UHFFFAOYSA-N,-22462.7759,2.7765,215.25400000000002,0.0505857,0.0,-0.3887,-0.10036,0.06433,0.0,148.2474,399.2201538,-4.64,12.444,14.886
PWNAWOCHVWERAR-UHFFFAOYSA-N,-32567.031000000003,-9.0799,412.626,0.9660299999999999,-1.40078,1.03142,-0.39066999999999996,0.6745800000000001,-1.67803,421.7351,552.2970581000001,-6.779999,10.295,15.3
PXWLVJLKJGVOKE-UHFFFAOYSA-N,-25595.9588,-73.3324,293.04900000000004,7.56446,-0.47957,0.43433999999999995,-0.47957,0.4168,-0.91604,230.30900000000003,473.00561519999997,-1.9080000000000001,11.993,14.195
PXWUKZGIHQRDHL-UHFFFAOYSA-N,-26710.1591,228.8354,266.073,2.44007,-0.26885,1.82665,-0.51049,0.4271,-2.44475,211.2662,469.1613159,-2.08,12.354000000000001,15.331
PYGXAGIECVVIOZ-UHFFFAOYSA-N,-33499.609,-31.8407,432.981,0.00549942,-1.51729,0.93789,-0.43653000000000003,0.38019000000000003,-1.51729,314.4642,697.3864746,-3.72126,13.117,16.898
QANMHLXAZMSUEX-UHFFFAOYSA-N,-24585.5206,38.5309,238.21099999999998,3.0358099999999997,-0.12342,0.65894,-0.42866000000000004,0.36184,-1.8125200000000001,215.21400000000003,415.0334167,-3.946,11.937000000000001,14.405
QAYICIQNSGETAS-UHFFFAOYSA-N,-21469.747000000003,-79.0253,188.548,9.73183,0.0,0.65535,-0.4291,0.25654,-0.97564,162.2674,326.17492680000004,-2.13,11.546,14.429
QBSJMKIUCUGGNG-UHFFFAOYSA-N,-24617.4432,-62.4046,246.891,2.5098700000000003,-0.7571899999999999,0.59622,-0.49846,0.50171,-1.1454,193.245,420.48233030000006,-2.86,12.114,15.013
QBYJBZPUGVGKQQ-SJJAEHHWSA-N,-26549.3837,15.5865,331.89599999999996,3.89299,0.0,-0.13234,-0.10425999999999999,0.11721,-0.41805,364.9132,444.6987915,-6.56228,11.149000000000001,15.584000000000001
QCDWFXQBSFUVSP-UHFFFAOYSA-N,-21713.136000000002,-3.3332,170.338,2.61235,-0.68545,0.058429999999999996,-0.38984,0.21604,-0.68545,138.1658,337.56555180000004,-0.70497,12.395999999999999,14.546
QCKHVNQHBOGZER-UHFFFAOYSA-N,-24519.8001,-97.0618,220.703,0.00379931,0.0,-0.1163,-0.03295,0.1061,-0.09577999999999999,393.6978,357.5531921,-6.98,11.168,15.600999999999999
QCRFMSUKWRQZEM-UHFFFAOYSA-N,-19718.0869,-6.9882,156.852,1.8421599999999998,-0.38550999999999996,0.00528,-0.38550999999999996,0.21049,-0.38550999999999996,114.18700000000001,303.47399900000005,-0.88,15.32,16.662
QFMDFTQOJHFVNR-UHFFFAOYSA-N,-29901.3706,-26.0981,368.608,2.58684,0.0,-0.36804000000000003,-0.18495,0.20706,-0.36776,307.262,566.0355835,-7.04,12.157,14.839
QGBSISYHAICWAH-UHFFFAOYSA-N,-18385.6908,46.9648,101.51899999999999,8.66765,0.0,0.5542699999999999,-0.46648999999999996,0.45883999999999997,-1.45003,84.0804,237.5818176,-0.31,12.921,15.300999999999998
QHTQREMOGMZHJV-UHFFFAOYSA-N,-27253.8008,-16.1089,304.712,3.3475599999999996,-0.45321000000000006,0.38619000000000003,-0.45321000000000006,0.29514,-0.93499,257.7775,498.3285828,-3.9339999999999997,11.784,15.186
QHXDTLYEHWXDSO-UHFFFAOYSA-N,-27133.247000000003,85.2293,323.18,4.1327300000000005,0.0,1.85516,-0.44573,0.41508999999999996,-2.10487,257.7655,495.33081050000004,-4.41,11.984000000000002,15.16
QIBWCUCLHZVYNL-UHFFFAOYSA-N,-26147.851000000002,598.5237,295.779,2.9913,-0.47542,0.87969,-0.47542,0.44396,-1.5282799999999999,253.303,462.60458370000003,-3.32,11.669,14.342
QIGBRXMKCJKVMJ-UHFFFAOYSA-N,-19025.3648,-70.2838,129.106,0.00389226,-0.65668,-0.10952,-0.32837,0.23031999999999997,-0.65668,110.1122,272.7980347,-0.17,12.155999999999999,14.752
QIQXTHQIDYTFRH-UHFFFAOYSA-N,-31717.7068,27.8101,418.47,2.01068,-0.76612,0.12802,-0.44743999999999995,0.38519000000000003,-0.76612,284.4812,706.7457886,-5.68,13.18,16.582
QKLSCPPJEVXONT-UHFFFAOYSA-N,-28581.8654,-158.1515,318.92,8.49671,-1.84005,0.47739,-0.7891,1.909,-1.6842700000000002,294.3276,513.7689209,-2.54,10.648,14.421
QNAYBMKLOCPYGJ-UHFFFAOYSA-N,-18454.4481,12.3252,110.45100000000001,1.87189,-0.75625,0.45863000000000004,-0.44325,0.35946,-1.08901,89.0938,249.7532501,0.27184200000000003,13.050999999999998,16.153
QNIUOGIMJWORNZ-UHFFFAOYSA-N,-30235.3549,-88.0882,379.727,5.09391,-1.05129,0.8417899999999999,-0.45101,0.43704,-1.42516,293.4052,620.9702147999999,-3.84,11.707,14.8
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-27335.6518,-416.2234,284.846,9.77263,-1.56398,0.08534,-0.78525,1.9156799999999998,-1.33956,264.3014,467.1244202,-2.8209,10.614,14.408
QQBKLRXLVRDKEB-UHFFFAOYSA-N,-27057.257,95.8245,316.959,2.96172,-1.23656,0.74759,-0.47126,0.50476,-2.01375,282.2982,494.50521849999996,-4.468999999999999,12.088,15.059000000000001
QQODLKZGRKWIFG-UHFFFAOYSA-N,-35558.7999,34.1608,484.977,4.15948,-0.93042,0.35563,-0.41013999999999995,0.40204,-1.3865399999999999,434.2935,727.7011107999999,-7.339998,11.635,14.949000000000002
QRXWMOHMRWLFEY-UHFFFAOYSA-N,-21342.5316,-13.3757,156.965,5.11505,-0.46488999999999997,0.35547,-0.46488999999999997,0.42328999999999994,-1.22611,137.1408,312.944458,0.01,11.632,15.089
QSNYNWOQOIJCFV-UHFFFAOYSA-N,-30323.0586,501.9401,375.871,6.57764,-1.17955,1.19141,-0.47578000000000004,0.46942,-2.37888,349.3364,559.2344360000001,-5.312,11.095,14.548
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-16429.943,-6.3845,73.3921,2.04585,-0.77127,0.41601000000000005,-0.45238999999999996,0.3778,-0.77127,60.0524,201.31681819999997,1.22,13.174000000000001,17.099
QTSBFJRVBUIZJC-UHFFFAOYSA-N,-32224.0754,313.0029,400.18800000000005,7.785139999999999,-0.94084,0.9014700000000001,-0.41321,0.3368,-1.9600400000000002,449.2472,618.815918,-3.523,11.241,14.11
QUBSMEXIPLOOMC-UHFFFAOYSA-N,-24590.767000000003,-120.7291,248.09400000000002,5.45656,-1.9277099999999998,-0.8720899999999999,-0.7800199999999999,1.94606,-0.12262,251.333,407.9810486,-2.594,10.448,15.023
QUEKGYQTRJVEQC-UHFFFAOYSA-N,-24285.4465,-402.8883,195.19799999999998,2.3460400000000003,-1.50092,0.45258000000000004,-0.42358,0.52728,-1.0375,201.5659,342.10321039999997,-1.7481099999999998,10.600999999999999,15.902000000000001
QUIKDFWIKDMXIO-UHFFFAOYSA-N,-28711.1285,58.0907,322.093,5.508859999999999,-1.63757,1.27572,-0.46275,0.43656999999999996,-2.4213,276.2914,508.20620729999996,-1.045,11.71,15.21
QUWAJPZDCZDTJS-UHFFFAOYSA-N,-25698.3923,-65.2737,265.31,10.0453,-2.23779,-0.74552,-0.8027,1.81099,-0.4268,250.2686,420.0766296,-3.319,10.718,15.287
QVHJQCGUWFKTSE-YFKPBYRVSA-N,-24014.9397,106.2037,231.239,1.2277799999999999,-1.54793,1.1961899999999999,-0.49631000000000003,0.50771,-1.92693,189.2108,402.6079407,-0.74473,12.952,16.180999999999997
QWCJHSGMANYXCW-UHFFFAOYSA-N,-28609.2222,53.4842,341.62300000000005,8.25033,-1.54857,-0.65073,-0.7745,1.9113900000000001,-0.9485,314.3612,503.756897,-2.32,10.398,14.495
QWCKQJZIFLGMSD-UHFFFAOYSA-N,-19455.8038,-5.2658,131.382,3.04095,-0.75147,0.4314,-0.43668,0.39054,-1.09491,103.1206,275.5584412,0.31,13.089,16.012
QWUWMCYKGHVNAV-UHFFFAOYSA-N,-22857.8002,7.5601,244.574,0.00393442,0.0,-0.6946100000000001,-0.10239,0.06465,0.0,182.2646,424.56594850000005,-4.62,12.353,14.784
QWVGKYWNOKOFNN-UHFFFAOYSA-N,-19469.9453,2.3951,138.64,1.83624,-0.32787,-0.17835,-0.32787,0.22985999999999998,-0.32787,108.1396,283.9181213,-0.62,12.297,14.831
QXBUYALKJGBACG-UHFFFAOYSA-N,-23507.5871,113.3504,245.22,2.84606,0.0,-0.41713999999999996,-0.34873000000000004,0.21311999999999998,-0.177,213.2966,400.9724426,-5.593,11.964,13.613
QXJKBPAVAHBARF-UHFFFAOYSA-N,-27828.7171,-274.4758,303.51599999999996,4.51215,-0.74369,0.7472300000000001,-0.37196999999999997,0.42383000000000004,-1.23885,284.1414,474.94064330000003,-4.8,11.573,15.312000000000001
QXKHYNVANLEOEG-UHFFFAOYSA-N,-24516.2445,-182.4631,234.963,8.464830000000001,-1.11432,0.55276,-0.42283999999999994,0.43272,-1.11432,216.1928,398.4504395,-3.5843800000000003,11.163,14.475999999999999
QYPNKSZPJQQLRK-UHFFFAOYSA-N,-32291.3728,0.0072,446.642,7.558089999999999,-0.88013,0.53369,-0.44531000000000004,0.43603000000000003,-1.3961299999999999,352.4754,653.8265991000001,-5.627999999999999,11.672,15.071
RDJGWRFTDZZXSM-UHFFFAOYSA-N,-29890.2054,25.7628,433.33,3.15322,-0.91671,0.19458,-0.38361999999999996,0.22018000000000001,-1.30033,375.4664,626.8980713,-2.222,12.264000000000001,14.062000000000001
RDLPVSKMFDYCOR-UEKVPHQBSA-N,-31524.2749,535.1161,389.207,7.364719999999999,-1.52945,1.20221,-0.44508000000000003,0.43035,-2.63283,349.4038,578.3925781,-1.232,11.747,15.115
RDXLYGJSWZYTFJ-UHFFFAOYSA-N,-24437.3436,-32.0119,210.86900000000003,11.2566,-1.25944,0.78012,-0.48908,0.56953,-1.34748,214.1984,373.9623108,-3.22,10.545,15.454
REIUXOLGHVXAEO-UHFFFAOYSA-N,-28856.9694,82.4333,349.249,1.75565,-0.39429000000000003,-0.06087000000000001,-0.39429000000000003,0.21248000000000003,-0.39429000000000003,228.4172,611.1718139999999,-6.3499989999999995,15.479000000000001,16.627
REKQLYUAUXYJSZ-UHFFFAOYSA-N,-23261.3358,17.2649,193.08900000000003,7.19843,-0.78113,0.41672,-0.48041000000000006,0.43144,-1.26053,166.1792,365.6769409,-1.151,11.818,14.702
RFDAIACWWDREDC-UHFFFAOYSA-N,-35353.9377,50.6514,565.599,1.1209799999999999,-2.32425,0.98766,-0.46333,0.3793,-2.72485,465.6288,712.8771362000001,-5.15,12.994000000000002,16.041
RFMMMVDNIPUKGG-UHFFFAOYSA-N,-24501.8093,-51.4512,217.493,4.10568,-1.9700400000000002,1.26759,-0.46948,0.38882,-2.3588,189.1676,378.91705319999994,-0.711,13.017000000000001,16.173
RGCVKNLCSQQDEP-UHFFFAOYSA-N,-32828.2638,-20.6288,465.721,2.66656,-0.38688,0.38266,-0.38688,0.21026,-1.3959700000000002,403.9689,644.0458984,-4.24034,11.704,13.729000000000001
RGXWDWUGBIJHDO-UHFFFAOYSA-N,-27437.5085,-163.1283,288.185,1.9368599999999998,-0.75966,0.44743999999999995,-0.43643000000000004,0.3802,-0.75966,200.3204,508.2577209,-4.1,13.12,16.851
RHIROFAGUQOFLU-UHFFFAOYSA-N,-31496.6067,47.8701,363.663,0.187357,-0.11774000000000001,0.51108,-0.11774000000000001,0.14123,-0.5110600000000001,443.7554,500.40896610000004,-11.522879,10.367,15.292
RIGBPMDIGYBTBJ-UHFFFAOYSA-N,-28485.6479,513.5996,339.88300000000004,7.5110600000000005,-2.0373900000000003,0.12585,-0.7753,1.9106900000000002,-1.1624299999999999,296.3836,540.8913574,-4.21,10.402000000000001,15.387
RIZMRRKBZQXFOY-UHFFFAOYSA-N,-35216.7638,118.0356,421.00699999999995,9.36853,-1.66008,0.65461,-0.54457,0.7481,-1.22148,384.4579,661.9508057,-5.54,9.311,14.822000000000001
RJKGJBPXVHTNJL-UHFFFAOYSA-N,-22742.8453,131.9291,192.045,6.7886,-0.77172,-0.30855,-0.38697,0.52293,-0.24879,173.1708,344.504364,-3.58886,10.844000000000001,14.537
RJMIEHBSYVWVIN-UHFFFAOYSA-N,-28685.9807,-261.8725,321.71299999999997,4.30262,-1.1935,0.5180100000000001,-0.43896999999999997,0.42562,-1.53534,281.3104,511.53329469999994,-4.308,11.628,14.4
RJMUSRYZPJIFPJ-UHFFFAOYSA-N,-30033.3442,78.1685,323.932,8.308819999999999,-1.5117200000000002,0.43627,-0.42133999999999994,0.53,-1.49242,327.1232,506.5467529,-4.7,10.745999999999999,15.147
RJNJWHFSKNJCTB-UHFFFAOYSA-N,-21911.0378,12.9916,184.141,5.33587,-0.55014,0.37267,-0.55014,0.50458,-1.36156,150.1798,355.49423219999994,-0.95,12.277000000000001,15.059000000000001
RJTJVVYSTUQWNI-UHFFFAOYSA-N,-22389.8811,-30.3311,206.014,0.0455816,0.0,-0.47565,-0.09666,0.06791,0.0,156.2268,370.9074402,-4.29,11.718,14.084000000000001
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-18870.5789,-53.1731,115.984,1.9078400000000002,-0.7683399999999999,0.6090899999999999,-0.43771000000000004,0.38133,-0.7683399999999999,88.10600000000001,266.5195923,-0.14,13.110999999999999,17.08
RKUNBYITZUJHSG-LGGPCSOHSA-N,-27477.7593,-5.5058,357.25800000000004,0.958449,-1.09445,0.46342,-0.42596999999999996,0.38081,-1.44433,289.3736,529.9377441,-1.724,12.299000000000001,15.050999999999998
RKWGIWYCVPQPMF-UHFFFAOYSA-N,-27541.1105,1052.5895,290.356,6.9136,-2.03062,0.32537,-0.76895,1.9155200000000001,-1.2532299999999998,276.7373,486.83789060000004,-3.12561,10.286,15.622
RLBIQVVOMOPOHC-UHFFFAOYSA-N,-27511.9972,631.035,268.782,6.73373,-2.01405,0.45405,-0.60664,1.0733,-1.02366,263.2045,449.2121887,-3.68,9.876,15.154000000000002
RLFWWDJHLFCNIJ-UHFFFAOYSA-N,-23835.3627,20.5963,243.084,6.33881,-0.48633000000000004,0.46747,-0.48633000000000004,0.39994,-1.31932,203.2432,412.8498535,-0.62,11.982999999999999,13.43
RLLPVAHGXHCWKJ-UHFFFAOYSA-N,-33633.1041,-120.4512,449.339,2.58137,-0.9733799999999999,0.09542,-0.42043,0.40273000000000003,-1.11828,391.2932,688.1566162,-6.29,12.057,14.683
RLPGDEORIPLBNF-UHFFFAOYSA-N,-20730.4753,-2.068,182.232,0.0253637,0.0,-0.01315,-0.07748,0.04029,0.0,114.2302,332.17117310000003,-4.8,15.540999999999999,16.996
